shopid,username_toko,lokasi_toko,itemid,produk,stok,terjual,histori_terjual,brand,jml_like,harga,harga_min,harga_max,harga_min_sebelum_disc,harga_max_sebelum_disc,diskon,url_produk
145968874,njsouvenir,KAB. KUDUS,3909104890,"TERLARIS , Tas Ultah / Tas Ulang Tahun Tas Ultah Souvenir (Landscape) FLAMINGGO",982679,2054,29671,Tidak Ada Merek,884,2399.0,2399.0,2399.0,0,0,,"https://shopee.co.id/TERLARIS-,-Tas-Ultah---Tas-Ulang-Tahun-Tas-Ultah-Souvenir-(Landscape)-FLAMINGGO-i.145968874.3909104890"
3971804,angentyas,KAB. TEMANGGUNG,12671871713,TAS POUCH KOSMETIK - POUCH MAKE UP - DOMPET POUCH SERBAGUNA MOTIF,240,2049,8615,,250,2750.0,2750.0,2750.0,0,0,,https://shopee.co.id/TAS-POUCH-KOSMETIK---POUCH-MAKE-UP---DOMPET-POUCH-SERBAGUNA-MOTIF-i.3971804.12671871713
184966241,tazkiyasouvenir,KAB. MAGELANG,7941737122,Paperbag Totebag Untuk Sovenir Custom Nama Murah Termurah,91257,2046,16260,Tidak Ada Merek,146,800.0,800.0,800.0,0,0,,https://shopee.co.id/Paperbag-Totebag-Untuk-Sovenir-Custom-Nama-Murah-Termurah-i.184966241.7941737122
101765505,ahyar_souvenir,KAB. MAGELANG,3119804396,Paper Bag untuk Centong Free sablon,59100,1927,29095,Tidak Ada Merek,289,725.0,725.0,950.0,0,0,,https://shopee.co.id/Paper-Bag-untuk-Centong-Free-sablon-i.101765505.3119804396
303528293,iskstore,KAB. KUDUS,9885661703,Label Tas Ultah Snack Plastik Ulang Tahun Bisa Custom Nama dan Foto Anak Free Desain (Min 30 pc),81035,2019,8600,,123,995.0,995.0,995.0,999.0,999.0,1%,https://shopee.co.id/Label-Tas-Ultah-Snack-Plastik-Ulang-Tahun-Bisa-Custom-Nama-dan-Foto-Anak-Free-Desain-(Min-30-pc)-i.303528293.9885661703
6085847,salmasouvenir,KAB. KUDUS,870818460,Tas Blacu Souvenir Pernikahan TEBAL,44103,2010,17154,Tidak Ada Merek,732,3600.0,3600.0,5250.0,0,0,,https://shopee.co.id/Tas-Blacu-Souvenir-Pernikahan-TEBAL-i.6085847.870818460
358721014,prima.grafika,KAB. KLATEN,21811677106,Custom Paper Bag 1 Warna Blok Size S Foodgrade - Paperbag / Kantong Kertas / Kemasan  / Packaging Prima Grafika,134782,2000,2000,,3,827.0,827.0,827.0,0,0,,https://shopee.co.id/Custom-Paper-Bag-1-Warna-Blok-Size-S-Foodgrade---Paperbag---Kantong-Kertas---Kemasan----Packaging-Prima-Grafika-i.358721014.21811677106
164995721,berkahtassouvenir,KAB. KUDUS,2764537359,Tas Ultah / Tas Ulang tahun Anak / Goodie Bag LANDSCAPE,2540368,1990,31688,Tidak Ada Merek,268,2350.0,2350.0,2350.0,0,0,,https://shopee.co.id/Tas-Ultah---Tas-Ulang-tahun-Anak---Goodie-Bag-LANDSCAPE-i.164995721.2764537359
119029458,erc_olshop,KOTA SEMARANG,13182406831,Botol vial 7ml vial 5ml vial 4ml tutup pop up tutup jeblos tutup stik,12484,1990,7249,,9,450.0,450.0,550.0,0,0,,https://shopee.co.id/Botol-vial-7ml-vial-5ml-vial-4ml-tutup-pop-up-tutup-jeblos-tutup-stik-i.119029458.13182406831
193759240,tas_ultah,KAB. KUDUS,7534700181,Tas Ultah Murah Uk  25 x 14 x 21 (PXLXT),122711,1829,47609,,776,2398.0,2398.0,2398.0,0,0,,https://shopee.co.id/Tas-Ultah-Murah-Uk--25-x-14-x-21-(PXLXT)-i.193759240.7534700181
58173207,medinacraft.id,KAB. KUDUS,6716732469,Totebag Souvenir Pernikahan Undangan Ucapan Terima Kasih Wedding Nikah Pertunangan Engagement,2891517,1968,5417,Tidak Ada Merek,240,5000.0,5000.0,7000.0,0,0,,https://shopee.co.id/Totebag-Souvenir-Pernikahan-Undangan-Ucapan-Terima-Kasih-Wedding-Nikah-Pertunangan-Engagement-i.58173207.6716732469
27142758,levaniapaper,KAB. MAGELANG,562253270,Paperbag Size 12 X 5.5 X 17.5Cm - Custom Design Suka2 - Paper bag Pernikahan. Souvenir. Wedding.dll,988756,937,38854,Tidak Ada Merek,342,900.0,900.0,900.0,0,0,,https://shopee.co.id/Paperbag-Size-12-X-5.5-X-17.5Cm---Custom-Design-Suka2---Paper-bag-Pernikahan.-Souvenir.-Wedding.dll-i.27142758.562253270
404531760,zellysouvenir,KAB. KUDUS,8671315290,TAS MIKA FULL POLOS / TRANSPARANT BAG TOTE BAG PVC /TAS TOTE PVC MIKA ELASTIS HAMPERS,218497,1940,6949,,637,2700.0,2700.0,5600.0,0,0,,https://shopee.co.id/TAS-MIKA-FULL-POLOS---TRANSPARANT-BAG-TOTE-BAG-PVC--TAS-TOTE-PVC-MIKA-ELASTIS-HAMPERS-i.404531760.8671315290
73534949,getyourwire,KOTA SURAKARTA (SOLO),15082016307,Gantungan Kunci Warna Hijau Bentuk Alien Brand Ninja Wire Dual Core,7449,1936,2798,,186,9500.0,9500.0,9500.0,0,0,,https://shopee.co.id/Gantungan-Kunci-Warna-Hijau-Bentuk-Alien-Brand-Ninja-Wire-Dual-Core-i.73534949.15082016307
224561254,iyuzproductionindonesia,KAB. KUDUS,4953265007,Tas Label Ultah Jajan Snack Plastik Ulang Tahun model CUSTOM,174963,1822,99313,,859,1100.0,1100.0,1300.0,0,0,,https://shopee.co.id/Tas-Label-Ultah-Jajan-Snack-Plastik-Ulang-Tahun-model-CUSTOM-i.224561254.4953265007
9532649,rinirieccavhi,KAB. JEPARA,5145804143,Tas mika pvc sablon size 22*22*22,4176270,1919,20275,Tidak Ada Merek,1690,4700.0,4700.0,6600.0,0,0,,https://shopee.co.id/Tas-mika-pvc-sablon-size-22*22*22-i.9532649.5145804143
48516073,hilmalutfiana,KAB. JEPARA,2918429866,pouch souvenir serut mini custom / kantong souvenir pouch serut / serut custom,71716,1910,24470,,466,880.0,880.0,2480.0,900.0,2500.0,4%,https://shopee.co.id/pouch-souvenir-serut-mini-custom---kantong-souvenir-pouch-serut---serut-custom-i.48516073.2918429866
1798060,nevset,KOTA SEMARANG,6300309960,PRODUK BARU!!! TAS WANITA REMAJA TOTEBAG KANVAS GONI KANTONG DEPAN / TAS BAHU FREE ONGKIR MODERN KEKINIAN,143,1904,10431,,10449,27500.0,27500.0,34500.0,27500.0,34500.0,,https://shopee.co.id/PRODUK-BARU!!!-TAS-WANITA-REMAJA-TOTEBAG-KANVAS-GONI-KANTONG-DEPAN---TAS-BAHU-FREE-ONGKIR-MODERN-KEKINIAN-i.1798060.6300309960
4800528,oemistore,KAB. KUDUS,19251460,Paperbag polos tali kertas ukuran 18x6x22,12349,1901,87085,,3212,800.0,800.0,800.0,0,0,,https://shopee.co.id/Paperbag-polos-tali-kertas-ukuran-18x6x22-i.4800528.19251460
194830171,produksipercetakansablon,KAB. BANYUMAS,3813722643,Cetak Sablon Tas Plastik Packing Plong HD Ukuran Sedang 20 X 30 Label Brand Kemasan Olshop Murah,3770945,1900,149718,Tidak Ada Merek,399,385.0,385.0,590.0,0,0,,https://shopee.co.id/Cetak-Sablon-Tas-Plastik-Packing-Plong-HD-Ukuran-Sedang-20-X-30-Label-Brand-Kemasan-Olshop-Murah-i.194830171.3813722643
111283668,sablonplastik_purwokerto,KAB. BANYUMAS,11374546268,Tas Plastik Sablon Olshop Plong HD Ukuran 30 x 40 cm FREE Design Plastik Olshop Kresek Olshop Tas Plastik Sablon Kresek Sembako Plastik Sembako Plastik Olshop,4407589,1900,2632,,5,575.0,575.0,845.0,0,0,,https://shopee.co.id/Tas-Plastik-Sablon-Olshop-Plong-HD-Ukuran-30-x-40-cm-FREE-Design-Plastik-Olshop-Kresek-Olshop-Tas-Plastik-Sablon-Kresek-Sembako-Plastik-Sembako-Plastik-Olshop-i.111283668.11374546268
330787892,rela_craft,KAB. JEPARA,12613904423,TAS ULANG TAHUN/TALI BISBAN/BJSP 25X30 F4,3849,1898,8286,,315,6500.0,6500.0,6500.0,0,0,,https://shopee.co.id/TAS-ULANG-TAHUN-TALI-BISBAN-BJSP-25X30-F4-i.330787892.12613904423
75103213,muria_store18,KAB. KUDUS,1460482862,Paper Bag Sovernir ukuran  25 x 8 x 30cm (PxLxT),9344,1782,20543,muriastore.com,975,1199.0,1199.0,1599.0,0,0,,https://shopee.co.id/Paper-Bag-Sovernir-ukuran--25-x-8-x-30cm-(PxLxT)-i.75103213.1460482862
2907551,tokohikmah,KAB. KENDAL,225356031,Tas kertas batik paper bag souvenir kecil,140391,1796,82093,Tidak Ada Merek,1251,300.0,300.0,300.0,0,0,,https://shopee.co.id/Tas-kertas-batik-paper-bag-souvenir-kecil-i.2907551.225356031
21863741,ambrose.wrs,KAB. KLATEN,14249678860,BOTOL KOSONG untuk Hair Powder / Bedak,188644,1068,9956,,44,3500.0,3500.0,3500.0,0,0,,https://shopee.co.id/BOTOL-KOSONG-untuk-Hair-Powder---Bedak-i.21863741.14249678860
38209505,evanasolution,KAB. MAGELANG,5301396799,PAPERBAG TAS KERTAS  CUSTOM DESIGN SUKA -SUKA SIZE 13 x 4 x 22cm,37998,1866,66439,Tidak Ada Merek,1047,1000.0,1000.0,1000.0,0,0,,https://shopee.co.id/PAPERBAG-TAS-KERTAS--CUSTOM-DESIGN-SUKA--SUKA-SIZE-13-x-4-x-22cm-i.38209505.5301396799
257828390,agungjayayogyakarta,KOTA SURAKARTA (SOLO),13818971291,Pot Cream 5 G PS Hexagon,12054,1861,4608,,15,935.0,935.0,935.0,1100.0,1100.0,15%,https://shopee.co.id/Pot-Cream-5-G-PS-Hexagon-i.257828390.13818971291
14499308,taskainspunbond,KAB. KUDUS,5745424576,TAS KANTONG PLASTIK BAJU OLSHOP SABLON CUSTOM NAMA TOKO/ MERK/ BRAND,14359,1850,26752,,326,850.0,850.0,1150.0,0,0,,https://shopee.co.id/TAS-KANTONG-PLASTIK-BAJU-OLSHOP-SABLON-CUSTOM-NAMA-TOKO--MERK--BRAND-i.14499308.5745424576
593251040,go.ni,KOTA SURAKARTA (SOLO),14748490013,CUSTOM TAS SERUT POUCH PACKAGING LOGO BAG TRAVEL ORGANIZER,54808,1850,5149,,184,600.0,600.0,1250.0,0,0,,https://shopee.co.id/CUSTOM-TAS-SERUT-POUCH-PACKAGING-LOGO-BAG-TRAVEL-ORGANIZER-i.593251040.14748490013
6111143,souvenirbagus,KAB. KUDUS,242283278,Tas Souvenir Ultah Haji Imlek Parcel Lebaran Promosi Custom Pakai Foto Pakai Nama 30x25cm sisi 12 cm,40915,1865,5189,Tidak Ada Merek,116,4555.0,4555.0,4555.0,5000.0,5000.0,9%,https://shopee.co.id/Tas-Souvenir-Ultah-Haji-Imlek-Parcel-Lebaran-Promosi-Custom-Pakai-Foto-Pakai-Nama-30x25cm-sisi-12-cm-i.6111143.242283278
173922118,kantongkertassemarang,KOTA SEMARANG,7584178435,Tas Spunbond / goodie bag oval murah 25x35 press / spunbun/tas kain,59640,1793,8476,Tidak Ada Merek,49,1270.0,1270.0,1270.0,0,0,,https://shopee.co.id/Tas-Spunbond---goodie-bag-oval-murah-25x35-press---spunbun-tas-kain-i.173922118.7584178435
257828390,agungjayayogyakarta,KOTA SURAKARTA (SOLO),8875009432,Tutup Kerucut /Kerucut Sandart/ Tutup Tinta/D 18/D 24/Yk,138518,1840,4169,,31,1000.0,1000.0,1000.0,0,0,,https://shopee.co.id/Tutup-Kerucut--Kerucut-Sandart--Tutup-Tinta-D-18-D-24-Yk-i.257828390.8875009432
215456823,kaloosh.,KAB. KUDUS,13111551444,GOODIE BAG MURAH / TAS ULTAH CUSTOM /TAS ULTAH PROMO/ TAS ULTAH TURUN HARGA LAGI,27840,1839,25651,,431,2350.0,2350.0,2350.0,0,0,,https://shopee.co.id/GOODIE-BAG-MURAH---TAS-ULTAH-CUSTOM--TAS-ULTAH-PROMO--TAS-ULTAH-TURUN-HARGA-LAGI-i.215456823.13111551444
18362226,giftshop_tasmika,KAB. KUDUS,14312609467,Tas Goodie Bag Souvenir Ulang Tahun Anak P15xL5xT20cm Bahan Mika Bening Transparan,100080,1823,6612,,381,3000.0,3000.0,3000.0,0,0,,https://shopee.co.id/Tas-Goodie-Bag-Souvenir-Ulang-Tahun-Anak-P15xL5xT20cm-Bahan-Mika-Bening-Transparan-i.18362226.14312609467
171361991,ganjhon,KAB. KUDUS,4973433920,Tas ulang tahun PROMO READY STOCK DAN CUSTOM,4316442,1820,3133,Tidak Ada Merek,107,2350.0,2350.0,3300.0,4700.0,6600.0,50%,https://shopee.co.id/Tas-ulang-tahun-PROMO-READY-STOCK-DAN-CUSTOM-i.171361991.4973433920
53898675,taskertas,KAB. KUDUS,9272701675,"Plastik Soft Handle, Plastik Handle Sablon, Tas Plastik Sablon, Tas Plastik Custom, Tas Plastik Baju",236982,318,4218,,16,975.0,975.0,1175.0,0,0,,"https://shopee.co.id/Plastik-Soft-Handle,-Plastik-Handle-Sablon,-Tas-Plastik-Sablon,-Tas-Plastik-Custom,-Tas-Plastik-Baju-i.53898675.9272701675"
184966241,tazkiyasouvenir,KAB. MAGELANG,6633788340,Souvenir Talenan Mini Murah Kemas Paperbag,8890,1535,48731,Tidak Ada Merek,1116,1805.0,1805.0,1805.0,1900.0,1900.0,5%,https://shopee.co.id/Souvenir-Talenan-Mini-Murah-Kemas-Paperbag-i.184966241.6633788340
78742376,anoman.std,KAB. KUDUS,1446139309,Goodie Bag custom tas pesta ulang tahun anak tas souvenir ulang ulang tahun my little pony,9999475,1756,25932,,1729,2300.0,2300.0,2300.0,0,0,,https://shopee.co.id/Goodie-Bag-custom-tas-pesta-ulang-tahun-anak-tas-souvenir-ulang-ulang-tahun-my-little-pony-i.78742376.1446139309
117725391,blacu_store,KAB. KUDUS,3441658264,Tote Bag Custom Kanvas Drill Premium - Bukan Blacu - Satuan - Souvenir - Merchandise - Termurah,181895,1804,22452,,1631,10900.0,10900.0,12900.0,0,0,,https://shopee.co.id/Tote-Bag-Custom-Kanvas-Drill-Premium---Bukan-Blacu---Satuan---Souvenir---Merchandise---Termurah-i.117725391.3441658264
798621777,red_devilstoree,KAB. KEBUMEN,19522586254,ECERAN TAS FAFA WINNN,6442,1803,1934,,6,9999.0,9999.0,64999.0,0,0,,https://shopee.co.id/ECERAN-TAS-FAFA-WINNN-i.798621777.19522586254
50009495,hadyasouvenir,KAB. GROBOGAN,5494974962,Tas Souvenir / Tas Blacu / Tas Undangan / Souvenir Murah/ Souvenir Nikah / Souvenir Blacu / Undangan,14845,1802,6198,,822,3500.0,3500.0,3500.0,0,0,,https://shopee.co.id/Tas-Souvenir---Tas-Blacu---Tas-Undangan---Souvenir-Murah--Souvenir-Nikah---Souvenir-Blacu---Undangan-i.50009495.5494974962
263619672,hamzah.print,KAB. GROBOGAN,16105626852,Hang tag label baju label tas free desain free tali,118200,1800,2250,,1,100.0,100.0,700.0,0,0,,https://shopee.co.id/Hang-tag-label-baju-label-tas-free-desain-free-tali-i.263619672.16105626852
18362226,giftshop_tasmika,KAB. KUDUS,15811924343,Tas Mika Transparan Murah 20x10x15cm ABC Hampers Bening Polos Untuk Souvenir Ulang Tahun dan Pernikahan,37242,1798,17070,,1182,3000.0,3000.0,3000.0,0,0,,https://shopee.co.id/Tas-Mika-Transparan-Murah-20x10x15cm-ABC-Hampers-Bening-Polos-Untuk-Souvenir-Ulang-Tahun-dan-Pernikahan-i.18362226.15811924343
100049205,produsenpaperbag,KAB. KUDUS,1641591809,"PAPERBAG PUTIH GLOSSY IVORY SABLON PINK FREE DESAIN SKINCARE, OLSHOP, WEDDING DLL",90932,1520,46871,Tidak Ada Merek,1599,1700.0,1700.0,3100.0,0,0,,"https://shopee.co.id/PAPERBAG-PUTIH-GLOSSY-IVORY-SABLON-PINK-FREE-DESAIN-SKINCARE,-OLSHOP,-WEDDING-DLL-i.100049205.1641591809"
326200298,sofea.khadijah,KAB. BANYUMAS,10366462719,Planter Bag 100 Liter Pot Planterbag Murah  Untuk Tabulampot Tanaman Besar Seperti Pot Anggur Dan Kantong Tanaman,2620,1761,12559,,907,12999.0,12999.0,12999.0,19000.0,19000.0,32%,https://shopee.co.id/Planter-Bag-100-Liter-Pot-Planterbag-Murah--Untuk-Tabulampot-Tanaman-Besar-Seperti-Pot-Anggur-Dan-Kantong-Tanaman-i.326200298.10366462719
53898675,taskertas,KAB. KUDUS,1605456480,"Paperbag Ivory Custom Free Desain cocok untuk tas skincare, tas hijab",36487,1761,17059,Tidak Ada Merek,186,2425.0,2425.0,2975.0,0,0,,"https://shopee.co.id/Paperbag-Ivory-Custom-Free-Desain-cocok-untuk-tas-skincare,-tas-hijab-i.53898675.1605456480"
275245867,ebbashop,KAB. KUDUS,4154490848,TAS ULTAH TERLARIS / TAS ULANG TAHUN / TAS READY STOK,240397616,1760,97761,Tidak Ada Merek,2134,2350.0,2350.0,2350.0,0,0,,https://shopee.co.id/TAS-ULTAH-TERLARIS---TAS-ULANG-TAHUN---TAS-READY-STOK-i.275245867.4154490848
456658647,hfshops,KAB. TEMANGGUNG,6090731071,Tas piring 24.5cm Sarung piring 24cm Gratis ongkir (1kg muat24pics),667196,1756,8304,,207,6150.0,6150.0,6150.0,7800.0,7800.0,21%,https://shopee.co.id/Tas-piring-24.5cm-Sarung-piring-24cm-Gratis-ongkir-(1kg-muat24pics)-i.456658647.6090731071
164995721,berkahtassouvenir,KAB. KUDUS,6138118042,Tas Label Ultah Jajan Snack Plastik Ulang Tahun,6852807,1735,277026,Tidak Ada Merek,7822,1100.0,1100.0,1100.0,0,0,,https://shopee.co.id/Tas-Label-Ultah-Jajan-Snack-Plastik-Ulang-Tahun-i.164995721.6138118042
224633878,modeshopwedding,KAB. JEPARA,4667407525,Souvenir Totebag Blacu Pernikahan Custom Desain,133883,1732,18577,,207,2980.0,2980.0,5900.0,0,0,,https://shopee.co.id/Souvenir-Totebag-Blacu-Pernikahan-Custom-Desain-i.224633878.4667407525
75103213,muria_store18,KAB. KUDUS,1907132626,Tas Ultah KFC Custom 21x14x24,227891,1730,39547,Tidak Ada Merek,482,2398.0,2398.0,2398.0,0,0,,https://shopee.co.id/Tas-Ultah-KFC-Custom-21x14x24-i.75103213.1907132626
158967177,ulfiyasouvenir,KAB. KUDUS,7629372484,Pouch Murah GRATIS Desain. Bisa Custom Logo Skincare Punya Sendiri Bahan Kulit Imitas,9988497,1721,20122,Tidak Ada Merek,256,5450.0,5450.0,5450.0,0,0,,https://shopee.co.id/Pouch-Murah-GRATIS-Desain.-Bisa-Custom-Logo-Skincare-Punya-Sendiri-Bahan-Kulit-Imitas-i.158967177.7629372484
111838340,toko_renata,KAB. KUDUS,5567755368,(Minim order 30pcs) CUSTOM Tas Ultah Label Jajan Snack Plastik Ulang Tahun,43537,1709,55735,Tidak Ada Merek,2276,999.0,999.0,999.0,1276.0,1276.0,22%,https://shopee.co.id/(Minim-order-30pcs)-CUSTOM-Tas-Ultah-Label-Jajan-Snack-Plastik-Ulang-Tahun-i.111838340.5567755368
40399516,urb_beauty,KOTA SEMARANG,11623521763,TEMPAT BAJU/ TEMPAT SKINCARE /ZIPPER LOCK / ZIPPER BAG / TRAVEL BAG / MINI TRAVEL BAG COCOK UNTUK BERPERGIAN,491,1704,10861,,377,2250.0,2250.0,2999.0,0,0,,https://shopee.co.id/TEMPAT-BAJU--TEMPAT-SKINCARE--ZIPPER-LOCK---ZIPPER-BAG---TRAVEL-BAG---MINI-TRAVEL-BAG-COCOK-UNTUK-BERPERGIAN-i.40399516.11623521763
254187740,grosirpaperbag,KAB. BLORA,21908858286,PAPER BAG BATIK TANGGUNG  / PAPERBAG MOTIF TANGGUNG  / TAS KERTAS  BATIK TANGGUNG,3847,1702,2081,,28,479.0,479.0,599.0,750.0,750.0,36%,https://shopee.co.id/PAPER-BAG-BATIK-TANGGUNG----PAPERBAG-MOTIF-TANGGUNG----TAS-KERTAS--BATIK-TANGGUNG-i.254187740.21908858286
254187740,grosirpaperbag,KAB. BLORA,18308810976,PAPER BAG CUSTOM TANGGUNG / PAPER BAG KADO TANGGUNG / PAPER BAG BRIDESMAID TANGGUNG / TAS KERTAS KERTAS KADO CUSTOM SABLON,1888,1677,1677,,54,829.0,829.0,1029.0,1000.0,1050.0,17%,https://shopee.co.id/PAPER-BAG-CUSTOM-TANGGUNG---PAPER-BAG-KADO-TANGGUNG---PAPER-BAG-BRIDESMAID-TANGGUNG---TAS-KERTAS-KERTAS-KADO-CUSTOM-SABLON-i.254187740.18308810976
171360729,beliddong,KAB. KUDUS,11433589113,Goodie Bag Souvenir Tas Parcel Box Hantaran Hajatan Berkatan Aqiqah Mengenang 4 dan 7 bulanan,532863,1675,11417,,73,3100.0,3100.0,3800.0,0,0,,https://shopee.co.id/Goodie-Bag-Souvenir-Tas-Parcel-Box-Hantaran-Hajatan-Berkatan-Aqiqah-Mengenang-4-dan-7-bulanan-i.171360729.11433589113
173922118,kantongkertassemarang,KOTA SEMARANG,2739775813,Paperbag Kantong Kertas Coklat Polos SOS 12x7x19cm,398457,1670,240325,,4614,229.0,229.0,229.0,287.0,287.0,20%,https://shopee.co.id/Paperbag-Kantong-Kertas-Coklat-Polos-SOS-12x7x19cm-i.173922118.2739775813
514294515,bg.shop21,KAB. BANYUMAS,10032681743,PLANTERBAG TEBAL100 liter hitam-PLANTERBAG 100 LITER - pot - media tanam,7165,1657,9124,,352,10650.0,10650.0,10650.0,16000.0,16000.0,33%,https://shopee.co.id/PLANTERBAG-TEBAL100-liter-hitam-PLANTERBAG-100-LITER---pot---media-tanam-i.514294515.10032681743
6111143,souvenirbagus,KAB. KUDUS,18703335668,Tas Souvenir Haji Umroh Oleh Oleh Goodie Bag Haji Umroh Manasik Haji Mabrur Arab Mekah Madinah Gifts Jakarta Kudus Murah 20x30cm Ready Stock,102,1648,2208,,34,2899.0,2899.0,2899.0,0,0,,https://shopee.co.id/Tas-Souvenir-Haji-Umroh-Oleh-Oleh-Goodie-Bag-Haji-Umroh-Manasik-Haji-Mabrur-Arab-Mekah-Madinah-Gifts-Jakarta-Kudus-Murah-20x30cm-Ready-Stock-i.6111143.18703335668
275245867,ebbashop,KAB. KUDUS,5341466955,[COD ]TAS ULTAH TERLARIS / TAS ULANG TAHUN / TAS READY STOK / SOUVENIR ULTAH,89935527,1636,68136,Tidak Ada Merek,2577,2350.0,2350.0,2350.0,0,0,,https://shopee.co.id/[COD-]TAS-ULTAH-TERLARIS---TAS-ULANG-TAHUN---TAS-READY-STOK---SOUVENIR-ULTAH-i.275245867.5341466955
94818957,msglow01.dmk,KAB. DEMAK,4545249160,PAKET MS GLOW ORIGINAL PAKET ACNE PAKET LUMINOUS PAKET ULTIMATE PAKET WHITENING FREE POUCH/ TOTEBAG,87113,1631,35185,,2734,45000.0,45000.0,173000.0,0,0,,https://shopee.co.id/PAKET-MS-GLOW-ORIGINAL-PAKET-ACNE-PAKET-LUMINOUS-PAKET-ULTIMATE-PAKET-WHITENING-FREE-POUCH--TOTEBAG-i.94818957.4545249160
15125859,fadhilsouvenir,KAB. KUDUS,3667860769,Tas Ultah Label Ultah Jajan Snack Plastik Ulang Tahun,81949,1629,17730,Tidak Ada Merek,586,999.0,999.0,999.0,1400.0,1400.0,29%,https://shopee.co.id/Tas-Ultah-Label-Ultah-Jajan-Snack-Plastik-Ulang-Tahun-i.15125859.3667860769
154885092,tokomurnisolo,KOTA SURAKARTA (SOLO),14240849595,Botol Parfum Peony Press 30ml,171,1628,14369,,279,5060.0,5060.0,5060.0,0,0,,https://shopee.co.id/Botol-Parfum-Peony-Press-30ml-i.154885092.14240849595
75103213,muria_store18,KAB. KUDUS,5317359606,Tas Ultah Custom Perekat Landscape  30x25 ( LxT ) - Bahan Tebal Kualitas Bagus,26364,1505,12565,Tidak Ada Merek,1061,3200.0,3200.0,3200.0,0,0,,https://shopee.co.id/Tas-Ultah-Custom-Perekat-Landscape--30x25-(-LxT-)---Bahan-Tebal-Kualitas-Bagus-i.75103213.5317359606
196080528,nalasiei,KAB. JEPARA,16171979102,TAS TOTEBAG SOUVENIR PERNIKAHAN WEDDING ULTAH HAJATAN,38813,1125,1660,,6,2500.0,2500.0,3500.0,0,0,,https://shopee.co.id/TAS-TOTEBAG-SOUVENIR-PERNIKAHAN-WEDDING-ULTAH-HAJATAN-i.196080528.16171979102
194830171,produksipercetakansablon,KAB. BANYUMAS,5441397624,Cetak plastik sablon tas plastik PP ukuran 11 X 22 sampai 18 x 27,1058948,1200,30072,Tidak Ada Merek,116,270.0,270.0,370.0,0,0,,https://shopee.co.id/Cetak-plastik-sablon-tas-plastik-PP-ukuran-11-X-22-sampai-18-x-27-i.194830171.5441397624
193759240,tas_ultah,KAB. KUDUS,5436716922,Tas Souvenir UK 30 x 10 x 20 TRAPESIUM,85795,1600,13290,Tidak Ada Merek,2896,3267.0,3267.0,3267.0,3300.0,3300.0,1%,https://shopee.co.id/Tas-Souvenir-UK-30-x-10-x-20-TRAPESIUM-i.193759240.5436716922
4800528,oemistore,KAB. KUDUS,20645596,Paket hemat paperbag plus sablon mumer,19875,1300,14445,Tidak Ada Merek,151,1600.0,1600.0,1600.0,0,0,,https://shopee.co.id/Paket-hemat-paperbag-plus-sablon-mumer-i.4800528.20645596
145968874,njsouvenir,KAB. KUDUS,3108223480,FREE UNDANGAN !!  Tas ultah tas ulang tahun godiebag custom,988301,1556,17740,Tidak Ada Merek,281,2700.0,2700.0,2700.0,0,0,,https://shopee.co.id/FREE-UNDANGAN-!!--Tas-ultah-tas-ulang-tahun-godiebag-custom-i.145968874.3108223480
6522719,mughniy_shop,KAB. KUDUS,2428980330,PAPER BAG TANGGUNG POLOS,4998,1745,420487,,9279,510.0,510.0,510.0,0,0,,https://shopee.co.id/PAPER-BAG-TANGGUNG-POLOS-i.6522719.2428980330
60967525,rajaplanterbag911m,KAB. BANYUMAS,2235596426,Planter bag 75 liter pot tanaman pot besar pot durian bahan asli,78386,1592,24421,Tidak Ada Merek,449,9199.0,9199.0,9199.0,14000.0,14000.0,34%,https://shopee.co.id/Planter-bag-75-liter-pot-tanaman-pot-besar-pot-durian-bahan-asli-i.60967525.2235596426
3971804,angentyas,KAB. TEMANGGUNG,8574950685,PENGHARUM RUANGAN SACHET / PEWANGI RUANGAN MINI / PENGHARUM TAS - LEMARI MOBIL PENGHARUM SERBAGUNA,1238,1592,11455,,168,489.0,489.0,489.0,0,0,,https://shopee.co.id/PENGHARUM-RUANGAN-SACHET---PEWANGI-RUANGAN-MINI---PENGHARUM-TAS---LEMARI-MOBIL-PENGHARUM-SERBAGUNA-i.3971804.8574950685
28341832,gifonmi,KAB. KUDUS,1265729652,Tas Ulang Tahun Anak / Goodie Bag Request Desain / Karakter | Plus Foto,5985343,1672,33153,Tidak Ada Merek,1469,2500.0,2500.0,5400.0,0,0,,https://shopee.co.id/Tas-Ulang-Tahun-Anak---Goodie-Bag-Request-Desain---Karakter--Plus-Foto-i.28341832.1265729652
58173207,medinacraft.id,KAB. KUDUS,13380994534,Mini Zara Totebag Souvenir Pernikahan Undangan Ucapan Terima Kasih Wedding Nikah Pertunangan,8036949,1590,6324,,966,5300.0,5300.0,5800.0,0,0,,https://shopee.co.id/Mini-Zara-Totebag-Souvenir-Pernikahan-Undangan-Ucapan-Terima-Kasih-Wedding-Nikah-Pertunangan-i.58173207.13380994534
