shopid,username_toko,lokasi_toko,itemid,produk,stok,terjual,histori_terjual,brand,jml_like,harga,harga_min,harga_max,harga_min_sebelum_disc,harga_max_sebelum_disc,diskon,url_produk
44253091,fariz.sport99,KOTA SURAKARTA (SOLO),12362938018,TERBARU SEPATU FUTSAL ADIDAS PREDATOR MURAH. COD GRATIS ONGKIR SEPATU FUTSAL TERLARIS. LIGHTSPEED ORTUS COPA TIEMPO MERCURIAL. OLAHRAGA PRIA PROMO DISKON BESAR,1199,23,217,,155,137225.0,137225.0,137225.0,249500.0,249500.0,45%,https://shopee.co.id/TERBARU-SEPATU-FUTSAL-ADIDAS-PREDATOR-MURAH.-COD-GRATIS-ONGKIR-SEPATU-FUTSAL-TERLARIS.-LIGHTSPEED-ORTUS-COPA-TIEMPO-MERCURIAL.-OLAHRAGA-PRIA-PROMO-DISKON-BESAR-i.44253091.12362938018
797178636,aneka_sport33,KOTA SEMARANG,18512843078,BAJU FUTSAL PAKET 1,933,23,25,,0,450000.0,450000.0,450000.0,0,0,,https://shopee.co.id/BAJU-FUTSAL-PAKET-1-i.797178636.18512843078
719279773,hk_bag,KAB. PEKALONGAN,16925516108,Tas Ransel Sport Nikee Futsal Sepak Bola Tas Olahraga,29931,23,57,,7,25999.0,25999.0,33480.0,35999.0,35999.0,28%,https://shopee.co.id/Tas-Ransel-Sport-Nikee-Futsal-Sepak-Bola-Tas-Olahraga-i.719279773.16925516108
532206504,corner_sport_1,KAB. PEMALANG,13971370779,"SEPATU FUTSAL ORTUSEIGHT CATALYST LIBERTE FG,ORTUSEIGHT CATALYST LIBERTE IN & ORTUSEIGHT CATALYST CHIMERA IN",24,21,56,,18,389000.0,389000.0,425900.0,0,0,,"https://shopee.co.id/SEPATU-FUTSAL-ORTUSEIGHT-CATALYST-LIBERTE-FG,ORTUSEIGHT-CATALYST-LIBERTE-IN-&-ORTUSEIGHT-CATALYST-CHIMERA-IN-i.532206504.13971370779"
94677395,atarashii313,KAB. BOYOLALI,1554388597,"Harga promo sepatu futsal terlengkap dengan jersey baru,sepatu nike, acc, hypervenom, tiempo, cod",800,22,663,Tidak Ada Merek,239,48750.0,48750.0,123750.0,65000.0,165000.0,25%,"https://shopee.co.id/Harga-promo-sepatu-futsal-terlengkap-dengan-jersey-baru,sepatu-nike,-acc,-hypervenom,-tiempo,-cod-i.94677395.1554388597"
11152609,atarashiishop,KAB. BOYOLALI,223899211,"OBRAL sepatu futsal NIKeE,Tiempo, HYPERVENOM,superfly, harga grosir,mercurial x cod",49887,22,1122,Tidak Ada Merek,91,70000.0,70000.0,90000.0,100000.0,125000.0,30%,"https://shopee.co.id/OBRAL-sepatu-futsal-NIKeE,Tiempo,-HYPERVENOM,superfly,-harga-grosir,mercurial-x-cod-i.11152609.223899211"
9170449,ss_shoes.store,KOTA SURAKARTA (SOLO),117192800,(PAKET KOMPLIT) sepatu futsal adidas  /sepatu futsal murah,223,22,794,Adidas,550,91001.0,91001.0,113000.0,0,0,,https://shopee.co.id/(PAKET-KOMPLIT)-sepatu-futsal-adidas---sepatu-futsal-murah-i.9170449.117192800
540557280,alimurah313,KOTA SURAKARTA (SOLO),10551121974,MURAH [BAYAR COD] SEPATU FUTSAL BERKUALITAS TERMURAH (1kg muat 2pasang) - COD,220,22,559,,83,59990.0,59990.0,59990.0,0,0,,https://shopee.co.id/MURAH-[BAYAR-COD]-SEPATU-FUTSAL-BERKUALITAS-TERMURAH-(1kg-muat-2pasang)---COD-i.540557280.10551121974
448968248,lokalsports.id,KOTA SURAKARTA (SOLO),12928081295,Sepatu Futsal Ortuseight Catalyst Legion V2 IN 100% original,6,22,86,,38,445000.0,445000.0,445000.0,0,0,,https://shopee.co.id/Sepatu-Futsal-Ortuseight-Catalyst-Legion-V2-IN-100%-original-i.448968248.12928081295
358177854,cvarifsport,KOTA SURAKARTA (SOLO),12915608182,Ortuseight Sepatu Futsal Jogosala Nutmeg 100% Original Bnib,84,22,172,,140,380150.0,380150.0,380150.0,0,0,,https://shopee.co.id/Ortuseight-Sepatu-Futsal-Jogosala-Nutmeg-100%-Original-Bnib-i.358177854.12915608182
358177854,cvarifsport,KOTA SURAKARTA (SOLO),12741540199,Specs Sepatu Futsal Metasala Maverick,24,23,33,,33,358840.0,358840.0,358840.0,449800.0,449800.0,20%,https://shopee.co.id/Specs-Sepatu-Futsal-Metasala-Maverick-i.358177854.12741540199
37150944,sportysport1,KOTA SURAKARTA (SOLO),19813728628,Rp 89.999 KHUSUS 100 PEMBELI PERTAMA ! PAKET KOMPLIT FREE TAS KAOS KAKI DEKER SEPATU FUTSAL ORTUS ORTUSEIGHT1 CATALYST LIBERTE IN BBS JOGOSALA MARVELOUS FORTE SPORTYSPORT SPECIAL LIMITED PROMO,1470,22,23,,5,89999.0,89999.0,89999.0,125000.0,125000.0,28%,https://shopee.co.id/Rp-89.999-KHUSUS-100-PEMBELI-PERTAMA-!-PAKET-KOMPLIT-FREE-TAS-KAOS-KAKI-DEKER-SEPATU-FUTSAL-ORTUS-ORTUSEIGHT1-CATALYST-LIBERTE-IN-BBS-JOGOSALA-MARVELOUS-FORTE-SPORTYSPORT-SPECIAL-LIMITED-PROMO-i.37150944.19813728628
159580690,sportholic_id,KAB. SUKOHARJO,9397537469,SEPATU FUTSAL ORTUSEIGHT INFERNO IN 100% ORIGINAL,2,22,40,,23,314500.0,314500.0,314500.0,349000.0,349000.0,10%,https://shopee.co.id/SEPATU-FUTSAL-ORTUSEIGHT-INFERNO-IN-100%-ORIGINAL-i.159580690.9397537469
18703047,arifsports,KOTA SURAKARTA (SOLO),6849118971,Sepatu futsal Ortuseight Jogosala Rampage,18,20,344,Ortuseight,166,364650.0,364650.0,364650.0,429000.0,429000.0,15%,https://shopee.co.id/Sepatu-futsal-Ortuseight-Jogosala-Rampage-i.18703047.6849118971
308278180,alfsport2004,KOTA SURAKARTA (SOLO),7286321400,Sepatu Futsal Ortuseight Jogosala Strom Breaker Light Grey Black Gold White Black,8,23,138,,98,322000.0,322000.0,322000.0,0,0,,https://shopee.co.id/Sepatu-Futsal-Ortuseight-Jogosala-Strom-Breaker-Light-Grey-Black-Gold-White-Black-i.308278180.7286321400
323132920,amubaid354,KAB. BOYOLALI,8284347049,Paket Sepatu Futsal Specs Spyder Pink Hitam Lengkap Paket Komplit Sepatu Futsal Specs Spyder Lightspeed Infinity Olahraga Pria Bola Termurah Terbaru Terlaris,29937,21,276,,95,69000.0,69000.0,139000.0,219000.0,219000.0,68%,https://shopee.co.id/Paket-Sepatu-Futsal-Specs-Spyder-Pink-Hitam-Lengkap-Paket-Komplit-Sepatu-Futsal-Specs-Spyder-Lightspeed-Infinity-Olahraga-Pria-Bola-Termurah-Terbaru-Terlaris-i.323132920.8284347049
193215258,ligas.id,KAB. CILACAP,9636744011,Sepatu bola futsal Specs Accelerator Alpha Pro Elite FG IN ORIGINAL,31,21,117,Specs,55,463000.0,463000.0,679000.0,579800.0,799800.0,20%,https://shopee.co.id/Sepatu-bola-futsal-Specs-Accelerator-Alpha-Pro-Elite-FG-IN-ORIGINAL-i.193215258.9636744011
284385784,glory_sport01,KOTA SURAKARTA (SOLO),9826300141,Sepatu Futsal Ortuseight El Tiburon IN,42,17,151,,92,509000.0,509000.0,509000.0,0,0,,https://shopee.co.id/Sepatu-Futsal-Ortuseight-El-Tiburon-IN-i.284385784.9826300141
406114182,kaos_sport,KOTA SURAKARTA (SOLO),13619263458,Sepatu Futsal Ortuseight Ignite IN Mirage In Original,31,20,306,,487,237000.0,237000.0,296000.0,0,0,,https://shopee.co.id/Sepatu-Futsal-Ortuseight-Ignite-IN-Mirage-In-Original-i.406114182.13619263458
406114182,kaos_sport,KOTA SURAKARTA (SOLO),8650019630,Sepatu Futsal Ortuseight Jogosala Nutmeg - Venom Black Original Murah,18,20,152,,126,380000.0,380000.0,380000.0,0,0,,https://shopee.co.id/Sepatu-Futsal-Ortuseight-Jogosala-Nutmeg---Venom-Black-Original-Murah-i.406114182.8650019630
5347599,oemahsepatu,KOTA SURAKARTA (SOLO),8614485104,OBRAL..!!! SEPATU FUTSAL ANAK SPECS  ACCELERATOR LIGHTSPEED IN JR ORIGINAL,6,21,42,,35,131934.0,131934.0,131934.0,399800.0,399800.0,67%,https://shopee.co.id/OBRAL..!!!-SEPATU-FUTSAL-ANAK-SPECS--ACCELERATOR-LIGHTSPEED-IN-JR-ORIGINAL-i.5347599.8614485104
140799524,pointsport,KOTA SURAKARTA (SOLO),12271791596,SEPATU FUTSAL ORTUSEIGHT CATALYST LEGION V2 IN ORIGINAL,52,21,49,,20,449000.0,449000.0,499000.0,0,0,,https://shopee.co.id/SEPATU-FUTSAL-ORTUSEIGHT-CATALYST-LEGION-V2-IN-ORIGINAL-i.140799524.12271791596
254433654,gerhana_id80store,KAB. KEBUMEN,20812859893,BIG SALE Quechua Arpenaz 10 Tas futsal Tas Sepatu Futsal Tas Olahraga futsal Tas Sport Tas Ransel,7955,21,24,,8,18000.0,18000.0,19000.0,0,0,,https://shopee.co.id/BIG-SALE-Quechua-Arpenaz-10-Tas-futsal-Tas-Sepatu-Futsal-Tas-Olahraga-futsal-Tas-Sport-Tas-Ransel-i.254433654.20812859893
358177854,cvarifsport,KOTA SURAKARTA (SOLO),6480252853,Sepatu Bola Specs Lightspeed 3 Meta Crush Pack Original 100%,729,19,633,Specs,347,319000.0,319000.0,478000.0,319000.0,599800.0,20%,https://shopee.co.id/Sepatu-Bola-Specs-Lightspeed-3-Meta-Crush-Pack-Original-100%-i.358177854.6480252853
37150944,sportysport1,KOTA SURAKARTA (SOLO),1266953303,"( PAKET KOMPLIT ) Sepatu Futsal Nike Hypervenom, Tiempo Harga Promo Terbaru",1112,20,561,Nike,142,95000.0,95000.0,95000.0,97500.0,97500.0,3%,"https://shopee.co.id/(-PAKET-KOMPLIT-)-Sepatu-Futsal-Nike-Hypervenom,-Tiempo-Harga-Promo-Terbaru-i.37150944.1266953303"
295911895,al_sport07,KAB. KLATEN,12301948167,OBRAL MURAH SPECIAL EDITION!!! SEPATU FUTSAL ORTUSEIGHT INFERNO IN / HORIZON IN / MIRAGE IN / INSIGNIA IN / ZENITH INORIGINAL TERMURAH,48,20,404,,165,235800.0,235800.0,295800.0,0,0,,https://shopee.co.id/OBRAL-MURAH-SPECIAL-EDITION!!!-SEPATU-FUTSAL-ORTUSEIGHT-INFERNO-IN---HORIZON-IN---MIRAGE-IN---INSIGNIA-IN---ZENITH-INORIGINAL-TERMURAH-i.295911895.12301948167
77614428,dksportswear,KAB. BOYOLALI,6502135646,BEST DEAL! PAKET KOMPLIT SEPATU FUTSAL BANYAK BONUS ORTUS BBS LIBERTE,1943,20,373,Tidak Ada Merek,94,127710.0,127710.0,133650.0,129000.0,135000.0,1%,https://shopee.co.id/BEST-DEAL!-PAKET-KOMPLIT-SEPATU-FUTSAL-BANYAK-BONUS-ORTUS-BBS-LIBERTE-i.77614428.6502135646
46946092,sultan_sport30,KOTA SURAKARTA (SOLO),3326101287,"Tas sepatu sepakbola,futsal,badminton,voly,murah",11911,20,182,,18,6000.0,6000.0,12000.0,0,0,,"https://shopee.co.id/Tas-sepatu-sepakbola,futsal,badminton,voly,murah-i.46946092.3326101287"
56352859,jenitashop,KOTA SURAKARTA (SOLO),3708549658,Harga promo Sepatu Futsal Model Boot Terbaru,369,20,137,Asics,49,96700.0,96700.0,109000.0,0,0,,https://shopee.co.id/Harga-promo-Sepatu-Futsal-Model-Boot-Terbaru-i.56352859.3708549658
274207006,rasyasport_,KOTA SURAKARTA (SOLO),13752856397,Sepatu Futsal Puma G.O,256,20,21,,0,175000.0,175000.0,175000.0,0,0,,https://shopee.co.id/Sepatu-Futsal-Puma-G.O-i.274207006.13752856397
99479432,ergosport,KOTA SEMARANG,20511699033,SPECS HYPERCHAOS IN,103,20,21,,21,365310.0,365310.0,395010.0,369000.0,399000.0,1%,https://shopee.co.id/SPECS-HYPERCHAOS-IN-i.99479432.20511699033
673288131,g.sportsolo,KOTA SURAKARTA (SOLO),14150455126,(exelon) SEPATU BOLA NIKE MERCURIAL PUTIH. PREMIUM,600,0,205,,2,119000.0,119000.0,119000.0,0,0,,https://shopee.co.id/(exelon)-SEPATU-BOLA-NIKE-MERCURIAL-PUTIH.-PREMIUM-i.673288131.14150455126
193215258,ligas.id,KAB. CILACAP,5693917400,Sepatu Futsal Ortuseight Zenith IN Original,32,20,29,,13,254000.0,254000.0,254000.0,299000.0,299000.0,15%,https://shopee.co.id/Sepatu-Futsal-Ortuseight-Zenith-IN-Original-i.193215258.5693917400
406877928,solo.co,KAB. BOYOLALI,6782652475,Paket Sepatu Futsal Ortus Bima Lengkap Paket Komplit Sepatu Futsal Sepatu Ortuseight Bima Catalyst Bbs Volt Olahraga Pria Bola,49520,19,604,Tidak Ada Merek,241,79000.0,79000.0,139000.0,83000.0,144000.0,5%,https://shopee.co.id/Paket-Sepatu-Futsal-Ortus-Bima-Lengkap-Paket-Komplit-Sepatu-Futsal-Sepatu-Ortuseight-Bima-Catalyst-Bbs-Volt-Olahraga-Pria-Bola-i.406877928.6782652475
29425892,annasdanarseno_jockam.354,KAB. BOYOLALI,9362762018,Sepatu futsal ortuseight original terbaru komplit ukuran 38-43,41910,19,1098,,405,79000.0,79000.0,137750.0,0,0,,https://shopee.co.id/Sepatu-futsal-ortuseight-original-terbaru-komplit-ukuran-38-43-i.29425892.9362762018
37150944,sportysport1,KOTA SURAKARTA (SOLO),4017012357,SET SEPATU FUTSAL PAKET KOMPLIT Sepatu Futsal Specs INFINITY LIGHTSPEED Sol Karet Mentah Grade Ori,1863,23,934,Specs,191,89999.0,89999.0,89999.0,110000.0,110000.0,18%,https://shopee.co.id/SET-SEPATU-FUTSAL-PAKET-KOMPLIT-Sepatu-Futsal-Specs-INFINITY-LIGHTSPEED-Sol-Karet-Mentah-Grade-Ori-i.37150944.4017012357
343643510,grosir_tas_kebumen,KAB. KEBUMEN,9246579833,tas sepatu futsal terlaris polos,3075,19,390,,69,17000.0,17000.0,18000.0,0,0,,https://shopee.co.id/tas-sepatu-futsal-terlaris-polos-i.343643510.9246579833
358177854,cvarifsport,KOTA SURAKARTA (SOLO),4378684535,Sepatu Futsal Specs Lightspeed 3 IN Fractal Pack Alpha Pro IN,342,18,183,Specs,174,462650.0,462650.0,462650.0,579800.0,579800.0,20%,https://shopee.co.id/Sepatu-Futsal-Specs-Lightspeed-3-IN-Fractal-Pack-Alpha-Pro-IN-i.358177854.4378684535
193215258,ligas.id,KAB. CILACAP,6245218660,Sepatu bola futsal Ortuseight Catalyst Requin SE Original,5,18,148,,75,479000.0,479000.0,479000.0,599000.0,599000.0,20%,https://shopee.co.id/Sepatu-bola-futsal-Ortuseight-Catalyst-Requin-SE-Original-i.193215258.6245218660
99479432,ergosport,KOTA SEMARANG,12656695284,ORTUSEIGHT JOGOSALA ROULETTE SEPATU FUTSAL ORIGINAL,1,18,30,,51,365000.0,365000.0,365000.0,365000.0,365000.0,,https://shopee.co.id/ORTUSEIGHT-JOGOSALA-ROULETTE-SEPATU-FUTSAL-ORIGINAL-i.99479432.12656695284
193215258,ligas.id,KAB. CILACAP,5648788990,Sepatu Futsal Ortuseight Horizon In,6,16,54,Ortuseight,14,237000.0,237000.0,237000.0,0,0,,https://shopee.co.id/Sepatu-Futsal-Ortuseight-Horizon-In-i.193215258.5648788990
56352859,jenitashop,KOTA SURAKARTA (SOLO),16902867617,HOT DEAL! Sepatu Futsal Boot Nike Mercurial Terbaru Best Seler,572,19,64,,22,99000.0,99000.0,99000.0,0,0,,https://shopee.co.id/HOT-DEAL!-Sepatu-Futsal-Boot-Nike-Mercurial-Terbaru-Best-Seler-i.56352859.16902867617
234439442,isasport.id,KOTA SURAKARTA (SOLO),14857534234,Tas Serut Futsal Bola Olahraga / Gymsack String Bag Drawstringbag Specs Multifungsi Tas Serut String Bag Gymsack Tas Sepatu Futsal,340,19,112,,16,34100.0,34100.0,34100.0,0,0,,https://shopee.co.id/Tas-Serut-Futsal-Bola-Olahraga---Gymsack-String-Bag-Drawstringbag-Specs-Multifungsi-Tas-Serut-String-Bag-Gymsack-Tas-Sepatu-Futsal-i.234439442.14857534234
368207053,amrysport,KAB. GROBOGAN,16626990412,SEPATU FUTSAL ORTUSEIGHT JOGOSALA CRUSHER BBS SE VANQUISH BLB 2.0 BOLALOB ORIGINAL IN,6,19,50,,62,599800.0,599800.0,599800.0,0,0,,https://shopee.co.id/SEPATU-FUTSAL-ORTUSEIGHT-JOGOSALA-CRUSHER-BBS-SE-VANQUISH-BLB-2.0-BOLALOB-ORIGINAL-IN-i.368207053.16626990412
159580690,sportholic_id,KAB. SUKOHARJO,15854579130,SEPATU FUTSAL SPECS METASALA DERBY 100% ORIGINAL,34,19,30,,17,425000.0,425000.0,425000.0,529800.0,529800.0,20%,https://shopee.co.id/SEPATU-FUTSAL-SPECS-METASALA-DERBY-100%-ORIGINAL-i.159580690.15854579130
728943630,cia_sports,KOTA SURAKARTA (SOLO),15266395983,Ortuseight Sepatu Futsal Jogosala Roulette - White Sepatu Futsal Ortus Jogosala roullate  Jogosala revolt jogosala Bolalob SE Jogosala rampage Jogosala bolalob 2.0,7,19,29,,62,364000.0,364000.0,364000.0,0,0,,https://shopee.co.id/Ortuseight-Sepatu-Futsal-Jogosala-Roulette---White-Sepatu-Futsal-Ortus-Jogosala-roullate--Jogosala-revolt-jogosala-Bolalob-SE-Jogosala-rampage-Jogosala-bolalob-2.0-i.728943630.15266395983
710455786,arfathstore.semarang,KOTA SEMARANG,14768801759,SEPATU FUTSAL ORTUSEIGHT JOGOSALA VANQUISH BLB 2.0 BOLALOB - JOGOSALA CRUSER BBS 3.0 100% ORIGINAL,24,19,50,,48,635400.0,635400.0,635400.0,0,0,,https://shopee.co.id/SEPATU-FUTSAL-ORTUSEIGHT-JOGOSALA-VANQUISH-BLB-2.0-BOLALOB---JOGOSALA-CRUSER-BBS-3.0-100%-ORIGINAL-i.710455786.14768801759
298248840,mall.hfs,KAB. BOYOLALI,14573952670,Sepatu Futsal Adidas Predator Mutator Putih Pink Semi Boots,2361,19,39,,9,155000.0,155000.0,155000.0,0,0,,https://shopee.co.id/Sepatu-Futsal-Adidas-Predator-Mutator-Putih-Pink-Semi-Boots-i.298248840.14573952670
649145249,gudang_tas_official,KAB. KEBUMEN,14448746656,tas futsal tas bola tas olahraga spc,635,19,125,,14,19000.0,19000.0,19000.0,0,0,,https://shopee.co.id/tas-futsal-tas-bola-tas-olahraga-spc-i.649145249.14448746656
52863079,acalio,KOTA SURAKARTA (SOLO),5204139699,SEPATU FUTSAL ANAK TERLARIS sepatu nike anak Paket komplit BEST SELLER,45444,18,969,Tidak Ada Merek,228,45000.0,45000.0,108000.0,45000.0,125000.0,21%,https://shopee.co.id/SEPATU-FUTSAL-ANAK-TERLARIS-sepatu-nike-anak-Paket-komplit-BEST-SELLER-i.52863079.5204139699
11733482,o85799262565,KAB. KEBUMEN,8214001933,TAS FUTSAL RB  TERBARU,304,17,380,,79,20999.0,20999.0,20999.0,0,0,,https://shopee.co.id/TAS-FUTSAL-RB--TERBARU-i.11733482.8214001933
159580690,sportholic_id,KAB. SUKOHARJO,11373143885,SEPATU FUTSAL ORTUSEIGHT CATALYST LIBERTE IN 100% ORIGINAL,30,18,175,,136,499000.0,499000.0,649000.0,0,0,,https://shopee.co.id/SEPATU-FUTSAL-ORTUSEIGHT-CATALYST-LIBERTE-IN-100%-ORIGINAL-i.159580690.11373143885
18703047,arifsports,KOTA SURAKARTA (SOLO),9872295336,sepatu futsal ORTUSEIGHT ZENITH IN,1,18,268,,117,254150.0,254150.0,254150.0,254150.0,254150.0,,https://shopee.co.id/sepatu-futsal-ORTUSEIGHT-ZENITH-IN-i.18703047.9872295336
99479432,ergosport,KOTA SEMARANG,1871511489,SEPATU FUTSAL ORTUSEIGHT JOGOSALA STORM BREAKER RAMPAGE ORIGINAL,12,18,83,Ortuseight,266,321750.0,321750.0,325000.0,325000.0,325000.0,1%,https://shopee.co.id/SEPATU-FUTSAL-ORTUSEIGHT-JOGOSALA-STORM-BREAKER-RAMPAGE-ORIGINAL-i.99479432.1871511489
140799524,pointsport,KOTA SURAKARTA (SOLO),4300369294,SEPATU FUTSAL ORTUSEIGHT CATALYST LIBERTE ORIGINAL ORTUSEIGHT CATALYST LIBERTE ORIGINAL,122,18,242,Ortuseight,242,399000.0,399000.0,599000.0,0,0,,https://shopee.co.id/SEPATU-FUTSAL-ORTUSEIGHT-CATALYST-LIBERTE-ORIGINAL-ORTUSEIGHT-CATALYST-LIBERTE-ORIGINAL-i.140799524.4300369294
21305423,real_sport99,KOTA SURAKARTA (SOLO),5316781617,"PALING MURAH Sepatu Futsal Dewasa Remaja Size 39,40,41,42,43 Ortuseight ORTUS  liberte jogosala WELCOME COD DROPSHIPER",1473,18,51,Tidak Ada Merek,5,69000.0,69000.0,69000.0,110000.0,110000.0,37%,"https://shopee.co.id/PALING-MURAH-Sepatu-Futsal-Dewasa-Remaja-Size-39,40,41,42,43-Ortuseight-ORTUS--liberte-jogosala-WELCOME-COD-DROPSHIPER-i.21305423.5316781617"
18703047,arifsports,KOTA SURAKARTA (SOLO),12139035742,SEPATU FUTSAL ORTUSEIGHT INSIGNIA IN,8,18,45,,11,239000.0,239000.0,239000.0,0,0,,https://shopee.co.id/SEPATU-FUTSAL-ORTUSEIGHT-INSIGNIA-IN-i.18703047.12139035742
448968248,lokalsports.id,KOTA SURAKARTA (SOLO),8781879632,Sepatu Futsal JOGOSALA CRUSHER - ORTUSEIGHT JOGOSALA BOLALOB 2.0 - ORTUSEIGHT JOGOSALA MARVELOUS BBS 3.0 SE,1,17,79,,41,449000.0,449000.0,449000.0,0,0,,https://shopee.co.id/Sepatu-Futsal-JOGOSALA-CRUSHER---ORTUSEIGHT-JOGOSALA-BOLALOB-2.0---ORTUSEIGHT-JOGOSALA-MARVELOUS-BBS-3.0-SE-i.448968248.8781879632
199491133,sodiq.co,KAB. KLATEN,11770160691,SEPATU FUTSAL ORTUSEIGHT JOGOSALA NUTMEG IN REVOLT IN ORIGINAL,31,17,75,,34,320800.0,320800.0,420800.0,0,0,,https://shopee.co.id/SEPATU-FUTSAL-ORTUSEIGHT-JOGOSALA-NUTMEG-IN-REVOLT-IN-ORIGINAL-i.199491133.11770160691
208899722,hendritriyanto11,KAB. DEMAK,19906034129,TAS SEPATU OLAHRAGA FUTSAL BOLA SELEMPANG,26,18,19,,7,30000.0,30000.0,30000.0,100000.0,100000.0,70%,https://shopee.co.id/TAS-SEPATU-OLAHRAGA-FUTSAL-BOLA-SELEMPANG-i.208899722.19906034129
719279773,hk_bag,KAB. PEKALONGAN,17372189310,Tas sepatu bola futsal SPC,30729,18,273,,4,14400.0,14400.0,32040.0,19999.0,35999.0,28%,https://shopee.co.id/Tas-sepatu-bola-futsal-SPC-i.719279773.17372189310
710455786,arfathstore.semarang,KOTA SEMARANG,16654813365,Sepatu futsal Ortuseight HORIZON IN,71,18,22,,6,248900.0,248900.0,248900.0,0,0,,https://shopee.co.id/Sepatu-futsal-Ortuseight-HORIZON-IN-i.710455786.16654813365
199491133,sodiq.co,KAB. KLATEN,11039625375,SEPATU FUTSAL ORTUSEIGHT JOGOSALA RAMPAGE IN WHITE LIME GREEN ORIGINAL JOGOSALA REVOLT IN ORIGINAL ORTUSEIGHT,106,18,68,,17,360000.0,360000.0,415800.0,0,0,,https://shopee.co.id/SEPATU-FUTSAL-ORTUSEIGHT-JOGOSALA-RAMPAGE-IN-WHITE-LIME-GREEN-ORIGINAL-JOGOSALA-REVOLT-IN-ORIGINAL-ORTUSEIGHT-i.199491133.11039625375
244208198,hestyputri28,KAB. KEBUMEN,5629792150,Tas Futsal Reebok [ Tas Olahraga [ Tas Outdoor [Tas Backpack,96,17,404,Penguin's,83,21000.0,21000.0,21000.0,0,0,,https://shopee.co.id/Tas-Futsal-Reebok-[-Tas-Olahraga-[-Tas-Outdoor-[Tas-Backpack-i.244208198.5629792150
77614428,dksportswear,KAB. BOYOLALI,4502132361,(COD) PAKET SEPATU FUTSAL KOMPLIT LEBIH HEMAT ORTUS BIMA SPECS ACCELERATOR,1698,17,361,Tidak Ada Merek,149,127710.0,127710.0,133650.0,129000.0,135000.0,1%,https://shopee.co.id/(COD)-PAKET-SEPATU-FUTSAL-KOMPLIT-LEBIH-HEMAT-ORTUS-BIMA-SPECS-ACCELERATOR-i.77614428.4502132361
448968248,lokalsports.id,KOTA SURAKARTA (SOLO),14007610940,Sepatu Futsal Ortuseight Forte Orochi IN White Otred - Royal Blue -,23,17,62,,32,339000.0,339000.0,339000.0,0,0,,https://shopee.co.id/Sepatu-Futsal-Ortuseight-Forte-Orochi-IN-White-Otred---Royal-Blue---i.448968248.14007610940
45117369,nanosport,KOTA SURAKARTA (SOLO),783384493,Sepatu futsal tempo paket 6 bisa bayar tempat cod,3348,15,262,Tidak Ada Merek,52,75000.0,75000.0,140000.0,0,0,,https://shopee.co.id/Sepatu-futsal-tempo-paket-6-bisa-bayar-tempat-cod-i.45117369.783384493
406877928,solo.co,KAB. BOYOLALI,8785610362,Paket Sepatu Futsal Size Jumbo Nike Tiempo Lengkap Komplit Sepatu Futsal Jumbo. Sepatu Olahraga Pria Bola Termurah,23852,16,112,,30,89000.0,89000.0,154900.0,170000.0,170000.0,48%,https://shopee.co.id/Paket-Sepatu-Futsal-Size-Jumbo-Nike-Tiempo-Lengkap-Komplit-Sepatu-Futsal-Jumbo.-Sepatu-Olahraga-Pria-Bola-Termurah-i.406877928.8785610362
308278180,alfsport2004,KOTA SURAKARTA (SOLO),6052271167,SEPATU FUTSAL ORTUSEIGHT JOGOSALA REVOLT NEW 2021,23,17,64,,36,424000.0,424000.0,449000.0,0,0,,https://shopee.co.id/SEPATU-FUTSAL-ORTUSEIGHT-JOGOSALA-REVOLT-NEW-2021-i.308278180.6052271167
40363933,gnbsportsolo,KAB. BOYOLALI,633118704,Promo Paket komplit sepatu futsal adidas Grade ori BONUS JEARSEY,2131,17,73,Specs,29,84000.0,84000.0,135000.0,0,0,,https://shopee.co.id/Promo-Paket-komplit-sepatu-futsal-adidas-Grade-ori-BONUS-JEARSEY-i.40363933.633118704
554977318,galery_hanna,KAB. KEBUMEN,10777032909,TAS BOLA TAS FUTSAL NIK PRIA WANITA,456,17,508,,57,19000.0,19000.0,19000.0,0,0,,https://shopee.co.id/TAS-BOLA-TAS-FUTSAL-NIK-PRIA-WANITA-i.554977318.10777032909
358177854,cvarifsport,KOTA SURAKARTA (SOLO),14437164876,SEPATU FUTSAL ORTUSEIGHT EL TIBURON IN,87,15,65,,34,508150.0,508150.0,508150.0,599000.0,599000.0,15%,https://shopee.co.id/SEPATU-FUTSAL-ORTUSEIGHT-EL-TIBURON-IN-i.358177854.14437164876
